642,673,493,432,356,658,687,813,774,671,291,642,642,573,573,783,671,196,129,412,687,291,242,242,242,291,412,573,732,493,426,642,573,129,774,129,734,671,671,573,493,813,813,356,706,732,162,734,783,813,813,993,493,493,680,493,658,573,783,993,412,734,673,671,673,426,356,129,356,291,573,538,734,129,196,162,432,432,573,291,432,671,813,642,734,813,692,692,734,706,732,642,680,412,774,642,813,642,706,196
493,242,813,432,426,734,813,813,734,671,673,306,813,573,242,604,813,642,242,671,734,732,687,624,734,412,673,734,658,671,291,774,813,412,774,162,291,734,671,291,196,783,432,196,642,538,291,734,196,412,356,680,687,306,412,783,432,573,129,356,734,196,306,538,687,732,813,687,658,673,734,673,291,356,734,813,687,642,692,573,673,680,242,813,680,732,993,624,734,813,242,242,658,196,706,624,680,242,242,291
993,493,774,493,783,732,291,306,493,291,242,813,426,493,242,129,291,783,734,426,573,624,291,432,426,426,196,604,813,813,573,680,291,242,306,412,774,624,813,242,734,291,774,129,813,538,642,306,687,673,356,813,642,783,196,813,412,493,426,162,783,306,356,432,624,291,993,291,673,706,680,291,642,291,813,642,734,732,813,993,732,493,426,774,426,642,624,493,356,734,642,291,680,993,642,734,774,129,291,774
732,734,306,196,493,734,196,671,813,734,162,642,687,993,432,291,291,642,162,732,671,538,196,291,162,993,671,242,671,734,783,642,412,-1,573,813,642,129,734,573,642,426,734,783,291,734,642,774,706,493,774,356,732,813,291,291,306,196,671,732,642,680,242,774,706,706,813,432,732,426,306,642,306,432,993,706,493,680,432,432,129,162,412,774,680,687,162,734,813,642,426,426,426,129,671,732,356,306,493,673
813,813,774,432,642,426,538,658,671,426,734,813,493,306,291,774,658,732,242,642,671,671,196,426,291,162,673,573,734,412,604,993,734,734,673,291,412,412,671,432,242,306,642,732,774,162,412,412,671,432,432,162,624,680,291,162,732,624,493,783,692,774,692,673,412,432,673,734,432,732,774,426,783,624,732,291,196,732,658,642,673,426,624,426,162,412,783,162,680,291,673,412,734,732,162,734,774,162,813,734
642,306,162,306,671,774,291,680,642,291,734,196,196,432,734,734,306,196,242,432,673,129,774,774,196,734,732,196,734,671,774,673,242,356,993,573,671,734,734,813,671,162,426,642,573,306,538,658,426,538,734,783,734,291,642,291,162,538,196,673,642,291,412,432,291,242,813,673,687,291,732,813,196,734,671,242,692,426,687,162,783,162,642,412,732,687,732,306,242,993,673,673,734,658,291,573,783,426,680,291
162,673,573,734,573,493,493,671,291,813,573,538,129,573,732,242,573,604,734,291,291,291,573,426,734,783,642,493,671,196,642,734,813,813,196,734,493,573,774,642,734,196,432,671,734,196,687,734,129,813,493,734,493,426,732,291,734,671,162,624,642,734,242,783,673,129,356,783,734,774,493,642,993,732,734,291,624,642,671,687,673,993,734,624,162,734,734,412,783,493,162,493,642,493,813,306,673,162,642,291
642,573,734,783,196,783,642,734,291,291,291,732,426,426,306,196,242,412,774,692,734,432,774,624,412,493,426,680,162,162,993,426,783,426,196,624,573,493,734,774,813,687,734,573,734,306,432,291,813,687,538,129,734,291,291,813,774,734,306,734,196,291,412,993,692,129,813,432,734,291,356,734,356,642,673,291,642,732,573,687,291,813,162,734,673,680,356,813,242,196,734,291,356,706,242,813,291,813,774,356
306,774,706,493,671,813,291,573,734,813,162,734,573,732,356,624,242,291,432,734,573,774,573,624,783,306,774,734,734,432,673,162,642,734,162,993,813,671,813,196,291,624,624,356,673,538,642,306,993,242,774,642,624,993,242,291,129,412,658,813,642,734,671,432,680,734,783,426,680,196,687,426,356,642,680,783,706,673,432,642,642,291,813,573,196,291,813,306,642,624,196,162,426,642,706,162,432,732,306,673
993,306,291,734,813,774,426,671,306,734,813,242,687,538,196,813,671,774,162,412,162,783,426,291,426,-1,242,412,774,291,734,734,196,493,734,162,196,291,673,493,813,306,242,774,734,732,412,734,642,432,412,658,162,196,432,412,306,813,774,356,162,673,671,734,671,412,642,687,642,291,734,687,706,732,813,642,673,673,813,196,734,196,734,573,734,356,734,642,573,493,642,993,162,291,432,673,573,412,162,162
